Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Grams,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status,Age,Pieces,Rating,Rating Count
lego-71862-lego-ninjago-71862-lloyd-s-dragon-mech-battle-pack-81-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/587e3280c9c37cce4fbb94810cd879c1.jpg,2,"LEGO Ninjago 71862 Lloyd's Dragon Mech Battle Pack (81 pieces), Building Blocks",,,,,
lego-71862-lego-ninjago-71862-lloyd-s-dragon-mech-battle-pack-81-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/ed9365b332a7a3bf1b0d5869c7a9ef46.jpg,3,"LEGO Ninjago 71862 Lloyd's Dragon Mech Battle Pack (81 pieces), Building Blocks",,,,,
lego-71862-lego-ninjago-71862-lloyd-s-dragon-mech-battle-pack-81-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/458702380063b8af6e12ee6ebc8c3305.jpg,4,"LEGO Ninjago 71862 Lloyd's Dragon Mech Battle Pack (81 pieces), Building Blocks",,,,,
lego-71862-lego-ninjago-71862-lloyd-s-dragon-mech-battle-pack-81-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/44cabeecb9ee5ed7a42c613b643a7599.jpg,5,"LEGO Ninjago 71862 Lloyd's Dragon Mech Battle Pack (81 pieces), Building Blocks",,,,,
lego-71862-lego-ninjago-71862-lloyd-s-dragon-mech-battle-pack-81-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/9dea95a91a576a7ad4a951fe0ed14b0d.jpg,6,"LEGO Ninjago 71862 Lloyd's Dragon Mech Battle Pack (81 pieces), Building Blocks",,,,,
lego-71862-lego-ninjago-71862-lloyd-s-dragon-mech-battle-pack-81-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/38200a65c025481ff6e956819ec6d3d7.jpg,7,"LEGO Ninjago 71862 Lloyd's Dragon Mech Battle Pack (81 pieces), Building Blocks",,,,,
lego-71863-lego-ninjago-71863-zilvar-and-grimtak-the-dragon-beast-232-pieces-building-blocks,"LEGO Ninjago 71863 Zilvar and Grimtak the Dragon Beast (232 pieces), Building Blocks","MONSTER TOY PLAYSET – This LEGO® NINJAGO® Zilvar and Grimtak the Dragon Beast (71863) building set lets kids recreate thrilling scenes from season 4 of the NINJAGO Dragons Rising TV show
POSABLE DRAGON FIGURE – Play out epic fantasy adventure battles with this fearsome monster that features tusks and movable legs, arms, hands and a saddle on its back for Zilvar to ride
3 NINJAGO® MINIFIGURES – Kids can role-play epic good vs. evil fantasy adventures with minifigures of Nya, Zilvar and dragon form Kai
BATTLE PLAY ACCESSORIES – Each character is armed with weapons to aid in battles: Kai has claws, dragon wings and a dragon tail, Nya has a golden sword and Zilvar has a silver sword and holder
CREATIVE GIFT IDEA FOR KIDS – These ferocious monster and dragon figures provide a fun building experience and endless hours of imaginative fantasy adventure play for boys and girls ages 7 and up
MORE NINJA ADVENTURES – Discover other LEGO® NINJAGO® toys (sets sold separately) featuring detailed mechs, temples and vehicles inspired by the popular TV show
A UNIVERSE OF LEGO® NINJAGO® SETS – This extensive collection lets ninja fans and children escape into an immersive fantasy world for imaginative play with heroes and villains
DIMENSIONS – The Grimtak monster action figure in this 232-piece playset stands over 5.5 in. (15 cm) tall",LEGO,Ninjago,"New, Ninjago, Building Toys, Ages 7+, Ninjago, Novelty",TRUE,Title,Default Title,71863,5702018055717,shopify,0,deny,manual,301,1799.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/f8cf99307acdcc076357d55720fca19c.jpg,1,"LEGO Ninjago 71863 Zilvar and Grimtak the Dragon Beast (232 pieces), Building Blocks",active,7+,232,,
lego-71863-lego-ninjago-71863-zilvar-and-grimtak-the-dragon-beast-232-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/905dbe61714148d3451eef034ed099ed.jpg,2,"LEGO Ninjago 71863 Zilvar and Grimtak the Dragon Beast (232 pieces), Building Blocks",,,,,
lego-71863-lego-ninjago-71863-zilvar-and-grimtak-the-dragon-beast-232-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/2a26a74dc2fb0c6458e809c7ba355c77.jpg,3,"LEGO Ninjago 71863 Zilvar and Grimtak the Dragon Beast (232 pieces), Building Blocks",,,,,
lego-71863-lego-ninjago-71863-zilvar-and-grimtak-the-dragon-beast-232-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/5a294ff73525e0d38ad3093482f34baa.jpg,4,"LEGO Ninjago 71863 Zilvar and Grimtak the Dragon Beast (232 pieces), Building Blocks",,,,,
lego-71863-lego-ninjago-71863-zilvar-and-grimtak-the-dragon-beast-232-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/167d9a4e097deae93d768f3b6ba68909.jpg,5,"LEGO Ninjago 71863 Zilvar and Grimtak the Dragon Beast (232 pieces), Building Blocks",,,,,
lego-71863-lego-ninjago-71863-zilvar-and-grimtak-the-dragon-beast-232-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/e56b68e983d7290320fec5b58c7d13cf.jpg,6,"LEGO Ninjago 71863 Zilvar and Grimtak the Dragon Beast (232 pieces), Building Blocks",,,,,
lego-71863-lego-ninjago-71863-zilvar-and-grimtak-the-dragon-beast-232-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/a4dc6983354420cf60b136ec77b0e277.jpg,7,"LEGO Ninjago 71863 Zilvar and Grimtak the Dragon Beast (232 pieces), Building Blocks",,,,,
lego-71864-lego-ninjago-71864-kai-and-cole-s-combiner-vehicles-394-pieces-building-blocks,"LEGO Ninjago 71864 Kai and Cole's Combiner Vehicles (394 pieces), Building Blocks","NINJA PLAYSET – Play out exciting action from season 4 of the NINJAGO® Dragons Rising TV show with Kai and Cole’s Combiner Vehicles (71864), a fun building set for boys and girls ages 7 and up
2 TOY VEHICLES – Spark endless pretend play with an off-road race buggy that has a cockpit and a shooter, and a motorcycle decorated in detachable golden swords and a banner
TRANSFORMING FUNCTIONS – Kids can rebuild both the buggy and the motorcycle into a new 3-wheel bike model by detaching and swapping their back sections
3 NINJAGO® MINIFIGURES – Play out exciting battles between heroes and villains with ninja warriors Kai and Cole, plus, for the first time, an Ice Monster
FUN GIFT IDEA FOR KIDS – This playset makes a great birthday or holiday gift for boys and girls who love ninja and fantasy adventures
MORE NINJA ADVENTURES – Discover other LEGO® NINJAGO® sets (sold separately) featuring detailed dragons, mechs, temples and vehicles
A UNIVERSE OF LEGO® NINJAGO® SETS – The extensive collection of sets lets fans escape into an immersive world for imaginative play alongside their heroes
DIMENSIONS – This 394-piece toy vehicle playset features a buggy that measures over 3.5 in. (9 cm) high, 7 in. (18 cm) long and 3 in. (8 cm) wide",LEGO,Ninjago,"New, Ninjago, Building Toys, Ages 7+, Ninjago, Novelty",TRUE,Title,Default Title,71864,5702018055809,shopify,0,deny,manual,568,2499.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/bda1fda7404ba1a1cb86e936c09504eb.jpg,1,"LEGO Ninjago 71864 Kai and Cole's Combiner Vehicles (394 pieces), Building Blocks",active,7+,394,,
lego-71864-lego-ninjago-71864-kai-and-cole-s-combiner-vehicles-394-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/ab9ce0d221a73859a33dff266f817e77.jpg,2,"LEGO Ninjago 71864 Kai and Cole's Combiner Vehicles (394 pieces), Building Blocks",,,,,
lego-71864-lego-ninjago-71864-kai-and-cole-s-combiner-vehicles-394-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/cc17084a4913fd3d6dff59233aacb435.jpg,3,"LEGO Ninjago 71864 Kai and Cole's Combiner Vehicles (394 pieces), Building Blocks",,,,,
lego-71864-lego-ninjago-71864-kai-and-cole-s-combiner-vehicles-394-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/546c60183e53db243052744b3c22b9c6.jpg,4,"LEGO Ninjago 71864 Kai and Cole's Combiner Vehicles (394 pieces), Building Blocks",,,,,
lego-71864-lego-ninjago-71864-kai-and-cole-s-combiner-vehicles-394-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/7b54a769f316a2b464a30dc834f57e18.jpg,5,"LEGO Ninjago 71864 Kai and Cole's Combiner Vehicles (394 pieces), Building Blocks",,,,,
lego-71864-lego-ninjago-71864-kai-and-cole-s-combiner-vehicles-394-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/ff8c06a4d0e5ed79081a9dcf275d334b.jpg,6,"LEGO Ninjago 71864 Kai and Cole's Combiner Vehicles (394 pieces), Building Blocks",,,,,
lego-71864-lego-ninjago-71864-kai-and-cole-s-combiner-vehicles-394-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/01e3455bb64cc6bef724c35a1948ba1b.jpg,7,"LEGO Ninjago 71864 Kai and Cole's Combiner Vehicles (394 pieces), Building Blocks",,,,,
lego-71865-lego-ninjago-71865-zane-s-ice-dragon-battle-141-pieces-building-blocks,"LEGO Ninjago 71865 Zane's Ice Dragon Battle (141 pieces), Building Blocks","NINJA TOY BUILDING SET – Kids can boost their creative skills and enter a world of imaginative adventures with Zane’s Ice Dragon Battle (71865), a LEGO® NINJAGO® playset with 2 easy-to-build creatures
2 POSABLE FIGURES – Inspire endless play-and-display possibilities by posing the Ice Dragon’s legs, tail, wings, head and jaw and move the snake toy’s tail and jaw
4 MINIFIGURES – Seat the characters on top of the ferocious creatures for fans to recreate battles between Zane, Sora and 2 Acid Monster villains from season 4 of the NINJAGO® Dragons Rising TV show
ROLE-PLAY ACCESSORIES – Kids can play out clashes between good and evil and arm each character with their own weapons, including 2 swords, a dagger, spear and a side build of golden claws
GIFT IDEA FOR KIDS – Inspire imaginations and help young builders develop storytelling skills with this cool ninja toy for boys and girls ages 4 and up
MORE ADVENTURES TO DISCOVER – Explore other LEGO® NINJAGO® toys (sold separately), featuring detailed dragons, mechs, temples and vehicles
INTRODUCTION TO BUILDING – LEGO® playsets for preschoolers include simple instructions and a Starter Brick to help playtime start fast and boost kids’ building skills
DIMENSIONS – This 141-piece set features a dragon figure that measures over 3 in. (7 cm) high, 14 in. (36 cm) wide and 9 in. (23 cm) long",LEGO,Ninjago,"New, Ninjago, Building Toys, Ages 4+, Ninjago, Novelty",TRUE,Title,Default Title,71865,5702018055816,shopify,0,deny,manual,534,3499.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/cc09eaebfcf42e3f6a5f40029a7322b4.jpg,1,"LEGO Ninjago 71865 Zane's Ice Dragon Battle (141 pieces), Building Blocks",active,4+,141,,
lego-71865-lego-ninjago-71865-zane-s-ice-dragon-battle-141-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/1ccdb737541549b25449096ab7d42c19.jpg,2,"LEGO Ninjago 71865 Zane's Ice Dragon Battle (141 pieces), Building Blocks",,,,,
lego-71865-lego-ninjago-71865-zane-s-ice-dragon-battle-141-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/2a02901c6f502c5862ee80e2c5b16eb0.jpg,3,"LEGO Ninjago 71865 Zane's Ice Dragon Battle (141 pieces), Building Blocks",,,,,
lego-71865-lego-ninjago-71865-zane-s-ice-dragon-battle-141-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/2c599c02a389117e6b9f819ed604abaa.jpg,4,"LEGO Ninjago 71865 Zane's Ice Dragon Battle (141 pieces), Building Blocks",,,,,
lego-71865-lego-ninjago-71865-zane-s-ice-dragon-battle-141-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/ec3650c5b5764a70cc4eb4fc13e01c69.jpg,5,"LEGO Ninjago 71865 Zane's Ice Dragon Battle (141 pieces), Building Blocks",,,,,
lego-71865-lego-ninjago-71865-zane-s-ice-dragon-battle-141-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/67fe0332824d4e8dace296372a7124ec.jpg,6,"LEGO Ninjago 71865 Zane's Ice Dragon Battle (141 pieces), Building Blocks",,,,,
lego-71865-lego-ninjago-71865-zane-s-ice-dragon-battle-141-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/f012f22c2d030a70f8387418174eefce.jpg,7,"LEGO Ninjago 71865 Zane's Ice Dragon Battle (141 pieces), Building Blocks",,,,,
lego-71867-lego-ninjago-71867-x-1-ninja-charger-15th-anniversary-691-pieces-building-blocks,"LEGO Ninjago 71867 X-1 Ninja Charger 15th Anniversary (691 pieces), Building Blocks","COLLECTIBLE BUILDING SET – Celebrate 15 years of the LEGO® NINJAGO® TV show with this X-1 Ninja Charger 15th Anniversary (71867) toy car for boys, girls and nostalgic fans
2-IN-1 CAR – Lift the hood on this updated remake of the original X-1 Ninja Charger (70727) to launch a hidden motorcycle toy with moving wheels
3 NINJAGO® MINIFIGURES – Role-play adventures with Kai, the villainous General Cryptor and for the first time the Elemental Master of Shadow, who can be placed on a stand with a celebration coin
WEAPON ACCESSORIES – Give each minifigure a weapon for battle play: General Cryptor’s silver sword, the Master of Shadow’s short sword and Kai’s 2 golden swords that can be attached to the vehicles
GIFTS FOR TEEN BOYS AND GIRLS – This NINJAGO® model car kit provides a fun build and endless hours of imaginative play for fans
A FUN WAY TO BUILD – Let the LEGO® Builder app guide teens on an intuitive building adventure, where they can save sets, track progress and zoom in and rotate models in 3D while they build
LEGO® NINJAGO® BUILDING SETS – This extensive collection lets ninja fans and children escape into an immersive fantasy world for imaginative play with their heroes
DIMENSIONS – This 691-piece set includes a toy car measuring over 3 in. (8 cm) high, 9.5 in. (25 cm) long and 4.5 in. (12 cm) wide",LEGO,Ninjago,"New, Ninjago, Building Toys, Ages 14+, Ninjago, Novelty",TRUE,Title,Default Title,71867,5702018055755,shopify,0,deny,manual,956,6999.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/d7ee5040093383aa9771ab57c7e175ee.jpg,1,"LEGO Ninjago 71867 X-1 Ninja Charger 15th Anniversary (691 pieces), Building Blocks",active,14+,691,,
lego-71867-lego-ninjago-71867-x-1-ninja-charger-15th-anniversary-691-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/d3b9c25b21c7e0e44a5cee36ee7dec45.jpg,2,"LEGO Ninjago 71867 X-1 Ninja Charger 15th Anniversary (691 pieces), Building Blocks",,,,,
lego-71867-lego-ninjago-71867-x-1-ninja-charger-15th-anniversary-691-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/f74a3a787961c299e22de76c42503beb.jpg,3,"LEGO Ninjago 71867 X-1 Ninja Charger 15th Anniversary (691 pieces), Building Blocks",,,,,
lego-71867-lego-ninjago-71867-x-1-ninja-charger-15th-anniversary-691-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/be7df73309dd5871ede2dee8420051d5.jpg,4,"LEGO Ninjago 71867 X-1 Ninja Charger 15th Anniversary (691 pieces), Building Blocks",,,,,
lego-71867-lego-ninjago-71867-x-1-ninja-charger-15th-anniversary-691-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/4de83902b57f6aa0bc0df466b9350814.jpg,5,"LEGO Ninjago 71867 X-1 Ninja Charger 15th Anniversary (691 pieces), Building Blocks",,,,,
lego-71867-lego-ninjago-71867-x-1-ninja-charger-15th-anniversary-691-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/b39f9d0fca2c06109d998a688ce6eb60.jpg,6,"LEGO Ninjago 71867 X-1 Ninja Charger 15th Anniversary (691 pieces), Building Blocks",,,,,
lego-71867-lego-ninjago-71867-x-1-ninja-charger-15th-anniversary-691-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/8fda2efd4859574b5dfdb8d065c9242e.jpg,7,"LEGO Ninjago 71867 X-1 Ninja Charger 15th Anniversary (691 pieces), Building Blocks",,,,,
lego-71868-lego-ninjago-71868-wyldfyre-s-transforming-dragon-mech-821-pieces-building-blocks,"LEGO Ninjago 71868 Wyldfyre's Transforming Dragon Mech (821 pieces), Building Blocks","ACTION TOY FOR KIDS – Fans can recreate amazing battle scenes from Season 4 of the NINJAGO® Dragons Rising TV show with this LEGO® NINJAGO Wyldfyre's Transforming Dragon Mech (71868) building set
2-in-1 ACTION FIGURE – Transform the 4-legged dragon toy without rebuilding into a posable mech figure standing on its hind legs and wielding a sword
6 MINIFIGURES – Kids can immerse themselves in role-play battles between ninja warriors Wyldfyre, Arin and Sora against Empress Beatrix, Ice Monster and Acid Monster
POSABLE MECH – This set also comes with Empress Beatrix’s mech that has several movable body parts, a cockpit that opens for a minifigure and is armed with the Weapon of Desolation
GIFT IDEA FOR KIDS – This transforming dragon action figure makes a great gift for boys and girls ages 9 and up, sparking endless imaginative play
A FUN WAY TO BUILD – Let the LEGO® Builder app guide kids on an intuitive building adventure, where they can save sets, track progress and zoom in and rotate models in 3D while they build
A UNIVERSE OF LEGO® NINJAGO® SETS – This extensive collection lets ninja fans escape into an immersive fantasy world for creative play with their heroes
DIMENSIONS – The dragon toy in this 821-piece adventure toy set measures over 6 in. (15 cm) high, 15 in. (38 cm) long and 14 in. (35 cm) wide",LEGO,Ninjago,"New, Ninjago, Building Toys, Ages 9+, Ninjago, Novelty",TRUE,Title,Default Title,71868,5702018055823,shopify,0,deny,manual,1013,7499.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/af7622199ab6bb37eb19bffe3cb3acd3.jpg,1,"LEGO Ninjago 71868 Wyldfyre's Transforming Dragon Mech (821 pieces), Building Blocks",active,9+,821,,
lego-71868-lego-ninjago-71868-wyldfyre-s-transforming-dragon-mech-821-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/d9a5d2363331a2b335ad101687a80157.jpg,2,"LEGO Ninjago 71868 Wyldfyre's Transforming Dragon Mech (821 pieces), Building Blocks",,,,,
lego-71868-lego-ninjago-71868-wyldfyre-s-transforming-dragon-mech-821-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/9ab6a18083748cecc4d4e3635044bbf8.jpg,3,"LEGO Ninjago 71868 Wyldfyre's Transforming Dragon Mech (821 pieces), Building Blocks",,,,,
lego-71868-lego-ninjago-71868-wyldfyre-s-transforming-dragon-mech-821-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/df00ec9fcb7029bc91bf4beada833cf4.jpg,4,"LEGO Ninjago 71868 Wyldfyre's Transforming Dragon Mech (821 pieces), Building Blocks",,,,,
lego-71868-lego-ninjago-71868-wyldfyre-s-transforming-dragon-mech-821-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/48e8b6d58a5db19f333cebbbf16fb406.jpg,5,"LEGO Ninjago 71868 Wyldfyre's Transforming Dragon Mech (821 pieces), Building Blocks",,,,,
lego-71868-lego-ninjago-71868-wyldfyre-s-transforming-dragon-mech-821-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/f2ce2aaae6766f33b5651f860624af0b.jpg,6,"LEGO Ninjago 71868 Wyldfyre's Transforming Dragon Mech (821 pieces), Building Blocks",,,,,
lego-71868-lego-ninjago-71868-wyldfyre-s-transforming-dragon-mech-821-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/501ede3618f6425c27358e44fc578842.jpg,7,"LEGO Ninjago 71868 Wyldfyre's Transforming Dragon Mech (821 pieces), Building Blocks",,,,,
lego-71869-lego-ninjago-71869-land-bounty-1214-pieces-building-blocks,"LEGO Ninjago 71869 Land Bounty (1214 pieces), Building Blocks","TOY VEHICLE FOR KIDS – Recreate fast-paced scenes from Season 4 of the NINJAGO® Dragons Rising TV show with this LEGO® NINJAGO Land Bounty (71869) building set for kids ages 9 and up
3-IN-1 VEHICLE TOY – Young builders can separate the Land Bounty into 3 smaller models: a toy flying ship with an open deck, an off-road buggy with a cockpit and a motorcycle
PACKED WITH FUN DETAILS – Get ready for an epic ride with this remake of the original fan favorite Land Bounty (70677) truck, featuring a 2-seater cockpit, 6 gold wheels, stud shooter and banner
6 NINJAGO® MINIFIGURES – Boys and girls can immerse themselves in exciting stories with dragon form Lloyd, Jay, Zane and Nya and villains Acid Monster and Fire Monster
GIFT IDEA FOR KIDS – This playset makes a great gift for ninja fans as they enjoy a creative building experience and countless hours of imaginative play
A FUN WAY TO BUILD – Let the LEGO® Builder app guide kids on an intuitive adventure, where they can save sets, track progress and zoom in and rotate models in 3D while they build
A UNIVERSE OF LEGO® NINJAGO® SETS – This extensive collection lets ninja fans and children escape into an immersive fantasy world for creative play with their favorite heroes and villains
DIMENSIONS – The Land Bounty in this 1,214-piece set stands over 9.5 in. (24 cm) tall, 14 in. (35 cm) long and 6.5 in. (17 cm) wide",LEGO,Ninjago,"New, Ninjago, Building Toys, Ages 9+, Ninjago, Novelty",TRUE,Title,Default Title,71869,5702018055830,shopify,0,deny,manual,1758,11999.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/8b8ff82b47303d23a5a3e2c31ed3605c.jpg,1,"LEGO Ninjago 71869 Land Bounty (1214 pieces), Building Blocks",active,9+,1214,,
lego-71869-lego-ninjago-71869-land-bounty-1214-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/877eaeb2372606a3a056281b47b00e77.jpg,2,"LEGO Ninjago 71869 Land Bounty (1214 pieces), Building Blocks",,,,,
lego-71869-lego-ninjago-71869-land-bounty-1214-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/de58e68de2c75fb488fad64364114fca.jpg,3,"LEGO Ninjago 71869 Land Bounty (1214 pieces), Building Blocks",,,,,
lego-71869-lego-ninjago-71869-land-bounty-1214-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/61f68dc18d315ebcc50946484c496843.jpg,4,"LEGO Ninjago 71869 Land Bounty (1214 pieces), Building Blocks",,,,,
lego-71869-lego-ninjago-71869-land-bounty-1214-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/91647a9a2c72e7497f4005c67f835311.jpg,5,"LEGO Ninjago 71869 Land Bounty (1214 pieces), Building Blocks",,,,,
lego-71869-lego-ninjago-71869-land-bounty-1214-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/275b80876f502261f3e8e6551dd13f36.jpg,6,"LEGO Ninjago 71869 Land Bounty (1214 pieces), Building Blocks",,,,,
lego-71869-lego-ninjago-71869-land-bounty-1214-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/e2285316a8dafe349729466eddf1f8b0.jpg,7,"LEGO Ninjago 71869 Land Bounty (1214 pieces), Building Blocks",,,,,
lego-71870-lego-ninjago-71870-the-twin-titan-mechs-1707-pieces-building-blocks,"LEGO Ninjago 71870 The Twin Titan Mechs (1707 pieces), Building Blocks","BUILD 2 MECH ACTION FIGURES – Fans ages 12 and up can recreate epic battle scenes with The Twin Titan Mechs (71870), a detailed building set based on the new NINJAGO® Legends storyline Duskfall
HIGHLY POSABLE MODELS – Each mech has a cockpit that holds a minifigure, plus movable features including head, neck, shoulders, legs, knees and ankles, and interchangeable weapons and arms
DYNAMIC DISPLAY – After assembling the figures, choose one to attach to a stand to create midair poses for display on a shelf, desk or bedside table
3 LEGO® MINIFIGURES – Add to your collection with an Oni Warrior, plus pilot-suited Kai and Nya, whose faces can be swapped to turn them into Jin and Mira
GIFT IDEA FOR TEEN BOYS AND GIRLS – This ninja toy provides a rewarding, imaginative build and play experience for fans of the show
A FUN WAY TO CREATE – Let the LEGO® Builder app guide teens on an intuitive adventure, where they can save their creations, track progress and zoom in and rotate models in 3D while they build
EXPAND THE FUN – Fans can enter an immersive fantasy world for imaginative play with more toys (sold separately) from the LEGO® NINJAGO® universe
DIMENSIONS – This 1,707-piece set includes Kai’s titan mech and Nya’s titan mech, which both measure over 10 in. (26 cm) tall",LEGO,Ninjago,"New, Ninjago, Building Toys, Ages 12+, Ninjago, Novelty",TRUE,Title,Default Title,71870,5702018055779,shopify,0,deny,manual,2173,12499.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/b92e1a077c161e6fc7bafee115e099a5.jpg,1,"LEGO Ninjago 71870 The Twin Titan Mechs (1707 pieces), Building Blocks",active,12+,1707,,
lego-71870-lego-ninjago-71870-the-twin-titan-mechs-1707-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/095d7c5b8b50505be906ded84e0f5f5f.jpg,2,"LEGO Ninjago 71870 The Twin Titan Mechs (1707 pieces), Building Blocks",,,,,
lego-71870-lego-ninjago-71870-the-twin-titan-mechs-1707-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/805ec7fcb7b60b9458d0cb1d04b69a7e.jpg,3,"LEGO Ninjago 71870 The Twin Titan Mechs (1707 pieces), Building Blocks",,,,,
lego-71870-lego-ninjago-71870-the-twin-titan-mechs-1707-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/966b9630becea4d553ae81f623c99891.jpg,4,"LEGO Ninjago 71870 The Twin Titan Mechs (1707 pieces), Building Blocks",,,,,
lego-71870-lego-ninjago-71870-the-twin-titan-mechs-1707-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/65d2e5d268ab837aba8608c7d4b39a53.jpg,5,"LEGO Ninjago 71870 The Twin Titan Mechs (1707 pieces), Building Blocks",,,,,
lego-71870-lego-ninjago-71870-the-twin-titan-mechs-1707-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/cbf51088af14aa71cec50e5653230283.jpg,6,"LEGO Ninjago 71870 The Twin Titan Mechs (1707 pieces), Building Blocks",,,,,
lego-71870-lego-ninjago-71870-the-twin-titan-mechs-1707-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/7d0d9c2848abd02432b28e1dc32eb19f.jpg,7,"LEGO Ninjago 71870 The Twin Titan Mechs (1707 pieces), Building Blocks",,,,,
